,summary,severity
3254,Cannot update multiple bugs at once if you don't change a integer custom field,critical
3255,Add a_comment-end hook to show bug page,minor
3256,"The ""unknown_action"" error message could confuse the user",minor
3257,[SECURITY] Add '/**/' before jsonrpc.cgi callback to avoid swf content type sniff vulnerability,critical
3258,Login redirection from forms is broken for urls using a : in their url,minor
3259,serialisation of objects for webservice responses is extremely slow,major
3260,"Release Bugzilla 4.5.5, 4.4.5, 4.2.10 and 4.0.14",blocker
3261,Release notes for 4.4.5,blocker
3262,Release notes for 4.2.10,blocker
3263,Release notes for 4.0.14,blocker
3264,"Security advisory for Bugzilla 4.5.5, 4.4.5, 4.2.10, and 4.0.14",blocker
3265,"Remove ""Edit this Page (or via CVS)"" at the bottom of every page on bugzilla.org",minor
3267,Bad definition of indexes for the new user_api_keys DB table,major
3268,"""Uninitialized value $token_type"" when passing an invalid Bugzilla_api_token value",minor
3270,datetime_from() generates wrong dates if year < 1901,minor
3271,"Bug.search_comment_tags returns ""Invalid params for JSONRPC 1.0.""",major
3272,POD in Bugzilla.pm about error_mode and usage_mode is badly formatted,trivial
3273,Successfully using a password change token should invalidate all other password change tokens for that user,minor
3274,[SECURITY] Private comments can be shown to flagmail recipients who aren't in the insider group,critical
3275,Bugzilla.pm does not compile without Text::Markdown,critical
3279,Bugzilla::Flag's attribute modification_date is affected by the user's timezone and differs from the database copy after a call to $flag->update(),critical
3280,Update (and rename) Bugzilla::Send::Sendmail to work with Email::Sender::Transport::Sendmail,major
3281,Markdown comment checkbox value is not passed through properly when a mid air collision has occurred and user chooses to submit comment,minor
3282,Remove unused variables,trivial
3284,"Release Bugzilla 4.5.6, 4.4.6, 4.2.11 and 4.0.15",blocker
3285,Release notes for 4.4.6,blocker
3286,Release notes for 4.2.11,blocker
3287,Release notes for 4.0.15,blocker
3288,"Security advisory for Bugzilla 4.5.6, 4.4.6, 4.2.11, and 4.0.15",blocker
3289,"[SECURITY] The 'realname' parameter is not correctly filtered on user account creation, leading to user data override",blocker
3291,"Remove ""?"" from table columns and labels + code cleanup",trivial
3292,Unused variable $lc in Bugzilla::DB::connect_main(),trivial
3293,"comments made when setting a flag from the attachment details page are not included in the ""flag updated"" email",critical
3294,[% DEFAULT foo = bar FILTER html %] in bug/field-label.html.tmpl doesn't correctly filter the variable,minor
3296,"Strawberry Perl throws a ""Insecure dependency in sysopen"" error when attaching a file",major
3297,WebServices modules should maintain a whitelist of methods that are allowed instead of allowing access to any function imported into its namespace,major
3298,REST shouldn't support multiple instances of parameters for resources which only support a single params (eg. POST bug/comment),critical
3299,Fix use of uninitialized value $hostname in Mailer.pm,trivial
3300,"Do not display the resolution in the dependency tree for open bugs, nor the target milestone if usetargetmilestone is off",trivial
3301,Fix a typo in admin/params/memcached.html.tmpl,trivial
3302,The URL and status whiteboard fields display ARRAY(...) instead of real data,major
3303,"checksetup.pl fails because of missing Installation string for ""documentation"" feature",critical
3304,"All ""Help"" links in the header and footer of pages point to inexistent files (again)",major
3305,Make tip install on Landfill use Perl 5.10,major
3306,SOAP::Lite 1.12 causes error when using XMLRPC API,blocker
3308,Bug.add_comment returns the wrong comment ID,major
3309,Missing whitespace in list/quips.html.tmpl,trivial
3311,validateEnterBug doesn't work when attachments are disabled,minor
3312,"Release Bugzilla 5.0rc1, 4.4.7, 4.2.12, and 4.0.16",blocker
3313,Release notes for 4.4.7,blocker
3314,Release notes for 4.2.12,blocker
3315,Release notes for 4.0.16,blocker
3316,"Security advisory for Bugzilla 5.0rc1, 4.4.7, 4.2.12, and 4.0.16",blocker
3317,Release notes for 5.0rc1,blocker
3318,Buttons in buglist don't work in IE,major
3320,Migrate bugzilla.org email infrastructure into Bugzilla Project's community space,major
3321,regression caused by bug 1090275 to whitelist webservice methods causes test failures with t/012throwables.t,major
3322,"Release Bugzilla 5.0rc2, 4.4.8, 4.2.13, and 4.0.17",blocker
3323,Release notes for 4.4.8,blocker
3324,Release notes for 4.2.13,blocker
3325,Release notes for 4.0.16,blocker
3326,Remove 'umask 0' from post_bug.cgi,trivial
3327,Bugzilla shouldn't try to write API tokens into the shadow DB,critical
3328,travis ci failing: Error:  Can't locate Email/Send.pm in @INC,major
3329,.htaccess incorrectly assumes that Apache 2.2.x can read new 2.4 directives,major
3330,003safesys.t doesn't test any file due to a missing -T argument (and broken syntax in Support::Systemexec),major
3331,sql_group_concat() generates bad SQL code with PostgreSQL 8.x,critical
3332,span.quote styling makes the scroll bar difficult to access,minor
3333,Fix incorrect documentation about the IIS configuration on Windows,major
3334,"Release Bugzilla 5.0rc3, 4.4.9, 4.2.14, and 4.0.18",blocker
3335,Release notes for 4.4.9,blocker
3336,Release notes for 4.2.14,blocker
3337,Release notes for 4.0.18,blocker
3338,Cache::Memcached causes email_in.pl to stop working,critical
3339,Custom fields are not displayed in the updated bug form when making changes,major
3341,Bug create and update hooks are called unexpectedly,minor
3342,All api responses have unnecessary 'result',critical
3343,checksetup.pl is unable to run if File::Slurp is missing,critical
3344,XSS in the new jQuery autocomplete code,critical
3345,red border in confirmation of changes is misleading - should be green as the text,trivial
3346,Fix typo in See Also documentation for launchpad.net,trivial
3347,Upgrading from pre-4.4 to master fails,blocker
3348,Release Bugzilla 5.0,blocker
3350,The OS field doesn't recognize Windows 10,minor
3351,Documentation link in Preferences --> API Keys tab is broken,minor
3352,Typo: </kbd> is used instead of </li> in relnotes for 5.0,minor
3353,Mandatory custom fields block form submission if they are hidden and have no value,major
3354,Inserting data into the mail_staging table fails on PostgreSQL due to unspecified BLOB type,major
3355,Nit: fix line number in MySQL instructions in Quick Start,trivial
3356,get_enterable_products() is slow for logged out users,minor
3357,PostgreSQL crashes when running checksetup.pl due to too long cookies in the logincookies table,critical
3358,"Release Bugzilla 5.0.1, 4.4.10 and 4.2.15",blocker
3359,Release notes for Bugzilla 5.0.1,blocker
3360,"If a bug comment contains a reference to a very large bug ID, the bug is no longer viewable with PostgreSQL",critical
3362,Docs refer to legacy branch names,trivial
3363,Incorrect git server URL in docs,trivial
3364,Properly set the disposition for non-viewable attachments,minor
3365,Custom fields disappear when committing changes to a bug,major
3366,Custom fields whose visibility depends on the product are not displayed/hidden correctly,major
3367,"Do not display the ""View"" link for deleted attachments",trivial
3368,The Quick Start doc should stop assuming Bugzilla is your single application,major
3369,The URL Rewrite IIS module is needed to use the rest/ shortcut in URLs (instead of rest.cgi/),minor
3370,[SECURITY] The email address is not properly validated during registration if longer than 127 characters,critical
3371,Release notes for Bugzilla 4.4.10,blocker
3372,Release notes for Bugzilla 4.2.15,blocker
3373,"Security advisory for Bugzilla 5.0.1, 4.4.10 and 4.2.15",blocker
3374,Markdown code blocks can display comments from other bugs,major
3375,[SECURITY] XSS in dependency graphs when displaying the bug summary,major
3376,The group list must use 'class' instead of 'align',minor
3377,remote: error: incoming.bugzilla hook failed: Bugzilla error: <Fault 410: 'You must log in before using this part of Bugzilla.'>,major
3378,Incorrect colspan in bug/edit.html.tmpl for custom fields,trivial
3379,"Email addresses with an apostrophe in them break the ""Send Mail to Bug Assignees"" button in buglists",minor
3380,"Release Bugzilla 5.0.2, 4.4.11 and 4.2.16",blocker
3381,Release notes for Bugzilla 5.0.2,blocker
3382,Release notes for Bugzilla 4.4.11,blocker
3383,Release notes for Bugzilla 4.2.16,blocker
3384,"Security advisory for Bugzilla 5.0.2, 4.4.11 and 4.2.16",blocker
3385,"'make clean' shouldn't delete rst/, images/ and Makefile, only generated files",minor
3386,Component.update and Component.delete are broken,major
3387,"Reports don't calculate totals correctly if ""multiple tables"" field contains non UTF-8 value",minor
3390,"Release Bugzilla 5.1.1,  5.0.3 and 4.4.12",blocker
3391,Set submitter_id before calling _check_data(),minor
3392,"The quickstart page is missing ""AllowOverride AuthConfig"" in the Apache section",minor
3393,Fix a typo in bug.rst,trivial
3394,"Reply's "">"" messes up automatic link detection",minor
3395,checksetup.pl requires editing localconfig to remove apache group,minor
3397,Email addresses must not be encoded,major
3398,REST_DOC should point to bugzilla.readthedocs.org instead of bugzilla.org,trivial
3399,Extensions have no easy way to override favicon.ico,minor
3400,Bugzilla crashes immediately due to unreadable META.json and MYMETA.json,blocker
3401,"""Use of uninitialized value"" warning thrown when creating a new bug depending or blocking another one",minor
3402,checksetup.pl no longer tells admins which modules are installed and which version is installed,major
3403,Log In URL provided after Advanced Search is incorrectly formatted.,minor
3404,[SECURITY] XSS vulnerability in dependency graphs via bug summary,major
3405,XSS through javascript: callback URLs in auth delegation,minor
3406,"Emails do not indicate to Exchange that they are auto-generated, and so get auto-responses",minor
3408,Windows-specific modules are missing in Makefile.PL,blocker
3409,Security advisory for Bugzilla 5.0.3 and 4.4.12,blocker
3410,CSV export vulnerable to formulae injection (again),minor
3411,"Throw*Error inside templates should always use die(), as if error_mode is ERROR_MODE_DIE",minor
3412,profiles.email is set back to match profiles.login_name every time checksetup.pl is run,critical
3413,[PostgreSQL] $dbh->bz_add_column() fails to create new columns with the NOT NULL constraint if there is no DEFAULT value,major
3414,Release notes for Bugzilla 5.0.3,blocker
3415,Release notes for Bugzilla 4.4.12,blocker
3416,"Small inconsistency in layout in ""admin/fieldvalues""",trivial
3417,[Oracle] Exclude APEX tables from $dbh->bz_table_list_real(),minor
3418,Checksetup fails to update chart storage during pre-3.6 - 5.0 upgrade,critical
3419,Allow multiple ids for history and comment in REST API,major
3420,checksetup.pl spins in an infinite loop when denied terminal input and no admin login is provided,minor
3421,Update my email address in the .mailmap file,trivial
3422,"Under PSGI/Plack, non-existing files are the same as index.cgi",major
