,summary,severity
3823,New version of Firefox temporarily freezes Outlook Express when clicking on an email link,critical
3824,[mlk] random lockups and freezes,critical
3825,Tooltip in location bar disappears too quickly to read it.,minor
3826,Remove calls to IsVoid,minor
3829,Closing Java applet - Firefox freezes,critical
3831,"Fail to start, message ""firefox is already running"" & no firefox.exe in tskmgr",critical
3833,No search engines in toolbar,major
3836,firefox.exe crash error in js350.dll version 1.5.0.1,critical
3837,Last five bookmark folders items were saved to are frozen in the Add Bookmarks window from prior to last build upgrade download,major
3839,"Flash animation not properly displayed, Firefox (mac & windows), Netscape (mac & windows)",major
3841,pushing mutliple mouse buttons selects mutliple days in calendar widget,minor
3845,"Won't Give Search Results, Times Out, Or Just Won't Search      ToolBar Or WebPages",major
3846,"Weird crash/hang visiting woot then gamespy, with adblock installed.",critical
3848,Crash when entering http://epost.dk,critical
3849,Using themes causes Firefox 1.0.5.1 to crash,critical
3850,Firefox sometimes crashes when opening attachments in gmail.,critical
3853,"I get a ""Print file not accepted (client-error-bad-request!)"" error when printing form firefox and only firefox.",major
3857,crash (access violation) [@ 0x0b314210 740d6f93] on shutdown/startup,critical
3858,crash on http://www.das-beratungsnetz.de,critical
3860,absence of background colors,major
3862,Firefox crash while loading web page,critical
3865,Opening history drop down in URL Bar then pressing ALT+F; ALT+O crashes browser [@ comdlg32.dll],critical
3868,FF hangs when I pulldown/mouseover Bookmark menu,critical
3869,crash if I go to a website that displays Google ads,critical
3870,firefox 1.5.0.1 and seamonkey 1.0 crash on solaris sparc and x86 (JS problem?),critical
3871,document.onkeydown handler disables all chrome keyboard shortcuts,minor
3872,XML error loading firefox,critical
3873,Going Back clears forms for many sites,major
3874,Firefox hangs when dragging duplicate URL to desktop,critical
3875,Leaks memory on opening new windows,major
3878,"Most of the sites I pull up load with broken icons and no images, or I receive the message that a page cannot be reached and ""try again.""",major
3879,Firefox cannot work with GOK with InverseScanning mode,major
3880,[trunk] Crash clicking feed after putting new feed icon on toolbar,critical
3881,Right-clicking a bookmark inside a folder on the Places bar causes focus problems,major
3882,input field displacement when displaying element above table,minor
3883,Choosing 'Restore Default Set' when customizing toolbars clears the places toolbar,major
3884,Buttons added to the bookmark toolbar are not migrated to Places,minor
3885,use of setenv breaks solaris build,major
3886,Submenus of bookmarks menus height is huge then it goes normal,minor
3887,Page is not redisplayed when typing [End] key (no repaint after scrolling suddenly),major
3888,firefox locks up on most popup windows,critical
3890,"The GIF and JPEG images look blurry and fuzzy, are not of full quality or simply grey it does not show the colors, just grey.",minor
3891,CPU usage increasing and decreasing rapidly,major
3892,"Firefox crashes if I select ""Print Preview"" of this page",critical
3894,"Unable to get to homepage (Firefox, instead each time stuck on a same website)",major
3895,"Improper response on Ctrl+D after closing ""Bookmarks Manager"" when a PDF file is opened in another tab",minor
3896,"when I click browse to upload a photo of the item for sale, firefox 1.5 and previous freezes and have to force exit",critical
3897,with many jpeg images on buffer a hang happen,critical
3898,Flash games on internet sites do not work but there is sound,major
3900,Page load and startup time regressions from places,critical
3902,"[Mac] About window has ""toggle toolbar"" button but no toolbar",minor
3903,Tab focus ring / outline not always complete - chrome elements interfere with outline,minor
3904,Password-protected page with big javascript app invariably crashes Firefox on Intel iMac OSX 10.4.5.,critical
3905,All links on Yahoo extremely slow to load or never load,critical
3906,nsAccessibleHyperText::GetAllTextChildren uses iteration for siblingFrame,major
3908,browser crashes when entering search,critical
3909,Too wide text column,minor
3911,"Choosing Tools-Options and accessing panels, Crashes DP",critical
3912,Remove unused preferences network.cookie.denyRemovedCookies and browser.trim_user_and_password,minor
3913,Certain webpages prevents the computer to go to sleep,major
3915,Middle clicking on an expanded bookmarks toolbar folder should open in tabs,minor
3916,going to site locks up firefox,critical
3918,"History DB page titles are displayed corrupt in url bar autocomplete, endian problem turns Latin characters into Chinese",major
3919,Firefox won't terminate since DSL install.,critical
3922,Bookmarks toolbar is empty,critical
3924,Crash on pageview with javascript content (Linux and Windows Firefox 1.5.0.1),critical
3925,Firefox uninstaller fails on VC8 cairo builds (R6034 C runtime library),major
3927,Firefox is handing and CPU at 100% after loading the URL,critical
3928,Bookmarks submenus pop up to left,minor
3929,Browser hang when accessing URL,critical
3931,Live bookmarks load way too aggressively (lock up/hang/freeze browser),major
3932,"FF 1.6a1 ""DATA=Ð¸Ð¸Ð¸Ð¸"" crash @ â€œCFURLCreateStringWithFileSystemPath ()â€ Heap Overflow",critical
3935,"crash if <title> contains the word ""Reveal"" (case sensitive) [@ nsWindowSH::GetProperty]",critical
3938,Site hangs with %100 CPU if flashblock extension is used,critical
3940,Configured home page is ignored when I hit the Home page icon,major
3942,[trunk] Crash on startup (Right Encoding extension),critical
3945,Can't open a bookmark in the Web Panels sidebar in Places-enabled builds,major
3946,Bookmark this page not working. Ctrl-D is working.,major
3949,Deprecated property window.title used.  Please use document.title instead. (bookmark properties),minor
3950,Cannot call javascript function defined in child iframe when the function is called from parent window.,major
3951,Address bar autocomplete no longer sorts by number of visits,major
3952,Pages aren't marked as typed (autocomplete omits URLs),major
3954,The Places window should remember the position of the splitter,minor
3955,"[Mac] ""reference to undefined property contentNode.id"" opening toolbar bookmark folder",minor
3956,"freeze or crash, when click a link in history of Places [@ nsNavHistoryContainerResultNode::SortComparison_DateGreater]",critical
3957,crash when trying to view privacy summary,critical
3958,Drag and drop to never-focused tree doesn't work,minor
3959,Unable to have Places convert Bookmark file to Places Database,major
3963,Duplicate access key on main menu,minor
3964,no bookmarks in toolbar due to SQLITE_CORRUPT,major
3965,(Shift+) delete in URL bar autocomplete list no longer persistent.,major
3967,Places toolbar button should have a label,trivial
3968,Print Command locks up Program,critical
3969,using Crtl+c / Ctrl+v in ebay main title does not copy and paste,minor
3970,Keyboard hangs after two entries [MAC],critical
3971,Regression: Pulldown crashes every time on current nightlies,critical
3972,"Live bookmark menu shows ""Loading"" item and old items at once",minor
3974,Linux Mandriva Keyboard Extension Shortcut Hot Keys not working,major
3980,firefox alpha 2 has a run-a-away script on no search engines,major
3981,Crashed while editing the above site on joomla.,critical
3982,"onbeforeunload does not prevent firefox close when user presses ""cancel"" (NS_ERROR_FAILURE [nsIDOMWindowInternal.focus] tabbrowser.xml :: setFocus)",major
3983,www.weatherunderground.com crashes firefox,critical
3984,charlton company trademark rights not in about: or about:license,minor
3985,Firefox crashes on startup,critical
3986,nsAutoComplete crash on entering URL [@ nsAutoCompleteController::HandleEnter],critical
3988,If you create frames and put links in the right secion firefox doesn't load them properly,major
3989,Crashes on start-up,critical
